"Model","Predictor","Estimate","Std. Error","z value","Pr(>|z|)","Odds_Ratio"
"Orchestra_Enrollment","sexM",0.355049970224239,1.01231460712266,0.350730857508231,0.725790273394206,1.42625192262921
"Orchestra_Enrollment","EcoDisY",-0.484565705051393,0.207158698948944,-2.33910382479674,0.0193300607857016,0.615964649019089
"Orchestra_Enrollment","ELLY",-1.19362144000405,0.310560221241236,-3.8434459997273,0.000121318703305942,0.303121537509697
"Orchestra_Enrollment","IEPY",-1.98454082124302,1.00613728241456,-1.97243542797704,0.0485599208407947,0.137443710861811
"Jazz_Enrollment","(Intercept)",-21.1794445449677,1276.99449279653,-0.0165853844041146,0.986767384511988,6.33700579602159e-10
"Jazz_Enrollment","RaceAfr Amer",-1.40032431151274,0.435717345002292,-3.21383651023892,0.00130974225078844,0.246517002674075
"Jazz_Enrollment","RaceAmer Ind",-16.261234506041,2750.84068656881,-0.00591136905362705,0.995283437368403,8.66633724043006e-08
"Jazz_Enrollment","RaceAsian",-16.2270001625271,1354.82569595158,-0.0119771865938296,0.990443816212678,8.96816048967383e-08
"Jazz_Enrollment","RaceHispanic",-0.340723475801343,0.305339638263955,-1.11588353788118,0.264471989252236,0.71125556038949
"Jazz_Enrollment","RacePac Is",-15.9082992763163,4941.94591620949,-0.00321903548643407,0.997431585720431,1.23342687739461e-07
"Jazz_Enrollment","RaceTwo+",-16.3549856434229,1818.08878133622,-0.00899570241635982,0.992822564731401,7.89078087778876e-08
"Jazz_Enrollment","sexF",15.0363472981495,1276.99447972189,0.0117747942821367,0.990605290525626,3390023.11578656
"Jazz_Enrollment","sexM",15.9922150315928,1276.9944723749,0.0125233236145895,0.99000809461647,8817201.00805756
"Jazz_Enrollment","EcoDisY",-0.767998302675019,0.216193553150238,-3.55236449692521,0.000381785598895465,0.463940808549303
"Jazz_Enrollment","ELLY",-0.938530394472928,0.303820303823412,-3.08909701775042,0.00200765866169088,0.391202326218468
"Jazz_Enrollment","IEPY",-15.5584752933226,524.641374827936,-0.029655448540301,0.976341843193921,1.75000799699372e-07
"MusicTheory_Enrollment","(Intercept)",-18.4043803220293,290.950266702213,-0.0632561039748631,0.949562569675998,1.01643399859893e-08
"MusicTheory_Enrollment","RaceAfr Amer",-0.682733657809198,0.280149085538456,-2.43703689589763,0.0148081683511932,0.505233966089693
"MusicTheory_Enrollment","RaceAmer Ind",-14.0221042383963,626.673933546965,-0.022375438785257,0.982148472456221,8.13350062902554e-07
"MusicTheory_Enrollment","RaceAsian",-0.00234938070069995,0.54503322212307,-0.00431052751527402,0.996560707297364,0.997653376934138
"MusicTheory_Enrollment","RaceHispanic",-1.23645801393963,0.265898561234497,-4.65011171252331,3.31755281353268e-06,0.290411030208951
"MusicTheory_Enrollment","RacePac Is",-13.9656951723848,1129.01193548444,-0.0123698383811969,0.99013054862889,8.60549091987369e-07
"MusicTheory_Enrollment","RaceTwo+",0.621908385495263,0.496317107300834,1.25304644217775,0.210188805522482,1.86247898036023
"MusicTheory_Enrollment","sexF",13.2845429974443,290.950214592378,0.0456591620530544,0.963581913800744,588035.73417715
"MusicTheory_Enrollment","sexM",13.0079528002,290.950225593723,0.0447085159451432,0.964339645744685,445945.845150303
"MusicTheory_Enrollment","EcoDisY",-0.26460894678339,0.198948677995096,-1.33003621562095,0.183506339285754,0.767506026999615
"MusicTheory_Enrollment","ELLY",-1.1735851189271,0.340171562530249,-3.44998009297952,0.000560627893225948,0.309256231073744
"MusicTheory_Enrollment","IEPY",-0.41028791985931,0.391985434184643,-1.04669174943385,0.29524177022334,0.663459199554617
"ModernApp_Enrollment","(Intercept)",-5.07922151577584,0.317349203127377,-16.0051497395352,1.17629888801131e-57,0.00622475300222599
"ModernApp_Enrollment","RaceAfr Amer",0.672771410583046,0.234892757445775,2.86416413132004,0.00418111301021447,1.95966082653759
"ModernApp_Enrollment","RaceAmer Ind",1.68201955549844,0.422680877846325,3.97940773679849,6.9087164950966e-05,5.37640295854549
"ModernApp_Enrollment","RaceAsian",0.344798093508108,0.402703385874255,0.856208578330084,0.391882418482011,1.41170485851521
"ModernApp_Enrollment","RaceHispanic",0.37073543752368,0.22905569223518,1.61853841703716,0.10554661456754,1.44879972463619
"ModernApp_Enrollment","RacePac Is",-10.2659491198713,154.826261204471,-0.0663062521823326,0.94713400565972,3.4798053040141e-05
"ModernApp_Enrollment","RaceTwo+",0.283448329916471,0.548457292134383,0.516810212903542,0.605288650006877,1.32770027615732
"ModernApp_Enrollment","sexF",-0.557708825099646,0.236965096154705,-2.3535484092372,0.0185951864345977,0.572519304140421
"ModernApp_Enrollment","sexM",-0.671965957640609,0.238333737704763,-2.81943280087778,0.00481086029773073,0.510703568624694
"ModernApp_Enrollment","EcoDisY",0.486266518507948,0.102912727516764,4.72503771147974,2.30072656387719e-06,1.62623335974769
"ModernApp_Enrollment","ELLY",0.361750016742577,0.0829446776703295,4.36134091906876,1.29267765646679e-05,1.435839961142
"ModernApp_Enrollment","IEPY",-0.671508019673696,0.169854661735603,-3.95342708178931,7.7039749015177e-05,0.510937492735883
"ModernBand_Enrollment","(Intercept)",-18.5487906933669,294.806349512031,-0.0629185589932821,0.949831356184853,8.7975664509876e-09
"ModernBand_Enrollment","RaceAfr Amer",-1.05181145142386,0.270042738665906,-3.89498142634804,9.82062547784127e-05,0.349304427665961
"ModernBand_Enrollment","RaceAmer Ind",-0.275051494455955,1.02124388307631,-0.269329881935168,0.787675839003251,0.759533010478778
"ModernBand_Enrollment","RaceAsian",-0.156245257008557,0.489940440332197,-0.318906634656689,0.749797313083378,0.855349384212611
"ModernBand_Enrollment","RaceHispanic",-0.541110043706939,0.218296979258592,-2.47877934703781,0.0131832833436027,0.582101735241236
"ModernBand_Enrollment","RacePac Is",1.08070888639098,1.02810943178401,1.05116133845372,0.293184496345654,2.94676773437999
"ModernBand_Enrollment","RaceTwo+",-0.399294212235335,0.733171546054759,-0.544612259414541,0.586020221311862,0.670793316717223
"ModernBand_Enrollment","sexF",13.1708448913674,294.806313216612,0.0446762647233067,0.964365352810058,524837.983646156
"ModernBand_Enrollment","sexM",13.806166895193,294.806305582818,0.0468313147776769,0.962647670822929,990699.853606115
"ModernBand_Enrollment","EcoDisY",-0.437705831700834,0.143924945407833,-3.04120894720875,0.00235630250776407,0.645515645169613
"ModernBand_Enrollment","ELLY",-0.0661642937388047,0.155564308480363,-0.42531795618888,0.670604905512726,0.935977076485447
"ModernBand_Enrollment","IEPY",-0.515781530315288,0.298677816790006,-1.72688261839654,0.0841887466621805,0.597033812216198
