"Model","Predictor","Estimate","Std. Error","z value","Pr(>|z|)","Odds_Ratio"
"Music_Enrollment_19","(Intercept)",-1.18202256772928,0.0594263161345081,-19.8905576622627,4.91257297686692e-88,0.306657874621918
"Music_Enrollment_19","Race_cumAfr Amer",-3.04863644086949e-05,0.0665097074104406,-0.000458374658312047,0.999634269949877,0.999969514100296
"Music_Enrollment_19","Race_cumAmer Ind",-0.247966981264054,0.274590465002549,-0.903042941646761,0.366503104820853,0.780385710202338
"Music_Enrollment_19","Race_cumAsian",0.192332300024143,0.116995629282109,1.64392722364334,0.100191236035041,1.21207322201268
"Music_Enrollment_19","Race_cumHispanic",-0.351157546501076,0.0627901534486694,-5.59255754627428,2.23748958555279e-08,0.703872852414683
"Music_Enrollment_19","Race_cumPac Is",0.646903274147243,0.399089060611515,1.62094965258133,0.105028436863947,1.90961809947462
"Music_Enrollment_19","Race_cumTwo+",0.172207427958749,0.166681601207453,1.03315198984931,0.301532776468389,1.18792421635499
"Music_Enrollment_19","sexF",0.014330995533099,0.0288028257747712,0.497555192853743,0.618797591979673,1.01443417655597
"Music_Enrollment_19","Eco_Dis_CumY",-0.0479999520275299,0.0355333330378043,-1.35084293883893,0.176745750022604,0.953133832801688
"Music_Enrollment_19","ELL_cumY",-0.126350964820411,0.0356220909492931,-3.54698338736679,0.000389669161941078,0.881305485277721
"Music_Enrollment_19","IEP_cumY",-0.330446702027087,0.0571789224825956,-5.77916980033456,7.5070132762553e-09,0.718602660460193
"Band_Enrollment_19","(Intercept)",-2.42071076245731,0.0984726511895869,-24.582569202862,1.94057840761162e-133,0.0888584377675893
"Band_Enrollment_19","Race_cumAfr Amer",-0.0124306891253089,0.111894757825627,-0.111092685366731,0.911542849070093,0.987646252747274
"Band_Enrollment_19","Race_cumAmer Ind",-1.07614940617946,0.721783372719925,-1.49095898693837,0.1359722630217,0.340905690915792
"Band_Enrollment_19","Race_cumAsian",-0.18540293737175,0.223690588612728,-0.828836557324882,0.407196898862363,0.830769468335712
"Band_Enrollment_19","Race_cumHispanic",-0.0148509327552772,0.104250632424524,-0.142454126271407,0.886721311685319,0.985258798471294
"Band_Enrollment_19","Race_cumPac Is",0.559829137451582,0.619389557889951,0.903840128268757,0.366080180122168,1.75037340148438
"Band_Enrollment_19","Race_cumTwo+",0.0741086927153687,0.284439096996248,0.260543270942624,0.794444742076913,1.07692385291282
"Band_Enrollment_19","sexF",-0.264729355567788,0.0472111328675053,-5.60735020510379,2.05447689335002e-08,0.767413618095419
"Band_Enrollment_19","Eco_Dis_CumY",-0.160304229440452,0.0565841873693048,-2.83302167784443,0.00461102588810647,0.851884581169431
"Band_Enrollment_19","ELL_cumY",-0.268203266708892,0.0590012340685025,-4.54572299958165,5.47469981491957e-06,0.764752316616506
"Band_Enrollment_19","IEP_cumY",-0.304379029369313,0.0957066285885127,-3.18033383746051,0.00147105476126692,0.737581248506794
"Choir_Enrollment_19","(Intercept)",-2.80914743045712,0.0975468496935372,-28.7979308330573,2.27681994522703e-182,0.0602563432221829
"Choir_Enrollment_19","Race_cumAfr Amer",-0.266065528713477,0.106882650258067,-2.48932383385951,0.0127986329416083,0.766388905376549
"Choir_Enrollment_19","Race_cumAmer Ind",-0.388064286652869,0.470287766549688,-0.825163472781656,0.409278788042729,0.678368731807123
"Choir_Enrollment_19","Race_cumAsian",-0.287718628750262,0.209483188609829,-1.37346882420312,0.169606646636902,0.749972583277269
"Choir_Enrollment_19","Race_cumHispanic",-0.99267433420733,0.103320237694463,-9.60774342334412,7.41563107917459e-22,0.370584298352901
"Choir_Enrollment_19","Race_cumPac Is",-0.096172078412655,0.74242557115526,-0.129537669699341,0.896932219923465,0.90830770247235
"Choir_Enrollment_19","Race_cumTwo+",-0.0185409454292673,0.26844506835835,-0.0690679308904895,0.944935547490989,0.981629880512076
"Choir_Enrollment_19","sexF",0.736985346910351,0.0615319933951929,11.9772707862237,4.67460605694563e-33,2.08962651052713
"Choir_Enrollment_19","Eco_Dis_CumY",-0.153040862267761,0.0688063822691767,-2.22422480619677,0.0261333228679854,0.858094657401338
"Choir_Enrollment_19","ELL_cumY",-0.146565080619829,0.0782429812125622,-1.87320419478466,0.0610401933015974,0.86366952235785
"Choir_Enrollment_19","IEP_cumY",0.18893506967285,0.0998057373266577,1.89302814380778,0.0583541268506002,1.20796251653511
"Orchestra_Enrollment_19","(Intercept)",-4.01292155226923,0.18305526698718,-21.9219125366673,1.60567947719599e-106,0.0180804948879926
